cell_id,sector_name,latitude,longitude,band_blue,band_green,band_red,band_nir,band_swir1,band_swir2,ndvi,iron_oxide_index,clay_alteration_index,ferrous_mineral_ratio,lst_celsius,soil_moisture_pct,rainfall_mm,elevation_m,slope_deg,fault_distance_km,ore_grade_pct,is_manganese_reserve,prithvi_emb_01,prithvi_emb_02,prithvi_emb_03,prithvi_emb_04,prithvi_emb_05,prithvi_emb_06,prithvi_emb_07,prithvi_emb_08,prithvi_emb_09,prithvi_emb_10,prithvi_emb_11,prithvi_emb_12,prithvi_emb_13,prithvi_emb_14,prithvi_emb_15,prithvi_emb_16,prithvi_emb_17,prithvi_emb_18,prithvi_emb_19,prithvi_emb_20,prithvi_emb_21,prithvi_emb_22,prithvi_emb_23,prithvi_emb_24,prithvi_emb_25,prithvi_emb_26,prithvi_emb_27,prithvi_emb_28,prithvi_emb_29,prithvi_emb_30,prithvi_emb_31,prithvi_emb_32
Zone-M1920,Chhindwara-Sausar Sector (MP),21.736303925519383,78.87148357362685,0.0762961218498002,0.0986865140368709,0.0947269013571509,0.2755947755168715,0.2025430270283007,0.2279586460130414,0.4884061534834086,1.2415527487869311,0.8885038671130123,0.8271485496666703,38.18942959388673,20.136819223994987,1059.860514825025,369.0332133396308,13.984198210198322,17.18344512440031,21.61642844315992,0,-0.115085304,-0.9303761,0.793234,1.0978084,-0.43118724,-0.25021917,-0.38520885,0.631707,0.395941,-0.38432747,1.9807066,0.7503061,-0.31492704,-1.1464202,0.04647711,-0.2946188,0.15278427,0.61932325,-0.28595078,-0.35205036,1.5931243,-2.3023913,0.28585577,1.8340862,0.1579144,-1.5535716,-1.0171393,-1.0142531,1.0781928,1.0592787,0.16783845,-1.8668523
Zone-M1921,Chhindwara-Sausar Sector (MP),21.573586638979037,78.92467411464018,0.0440909452282369,0.0634818337130172,0.1546540938434991,0.2813487129341366,0.2294867393869991,0.2450725119449563,0.2905814516322615,3.50753619607731,0.9363996033914184,0.8710601101708867,34.79570803804388,20.546368571452906,1116.9106293161028,336.0289251177171,25.848944488720672,11.91014521335311,25.109224333566704,1,-0.20191963,-0.660857,0.8398658,1.2650303,-0.3493784,-0.27008697,-0.5319142,0.76044536,0.44077903,-0.39770812,2.016456,0.74468744,-0.3528684,-1.2045056,0.12723069,-0.38936538,0.00037597778,0.46178806,-0.30003858,-0.424393,1.4972,-2.2128792,0.30384597,1.7942437,0.28814575,-1.6292884,-0.86985534,-1.0570092,0.9602417,1.0396241,0.2676227,-1.9555146
Zone-M1922,Chhindwara-Sausar Sector (MP),21.562274585962697,79.09572156538346,0.0463707759400776,0.1017438316819438,0.0601060677873622,0.2700460526115826,0.2668621221414174,0.1547443255635831,0.6358867199877944,1.2961778273282485,1.724524609512465,0.5730272708665956,39.73336293530824,20.917096556455988,1065.2255285989877,321.4872888538395,6.830616754636284,14.41221467253534,22.067654840485595,0,-0.0024751048,-0.85028446,0.80832326,0.9850683,-0.4214567,-0.19712597,-0.4843966,0.6098086,0.32353887,-0.6324494,2.1786733,0.82298404,-0.23697628,-1.1366374,-0.046269983,-0.40374458,0.0012158935,0.48895976,-0.27119973,-0.41104043,1.3599762,-2.131168,0.2003688,1.8990037,0.1573481,-1.4235599,-0.9712344,-1.1243834,1.398041,1.1496129,0.17847496,-1.8169961
Zone-M1923,Chhindwara-Sausar Sector (MP),21.61219894040239,79.09091383796796,0.084629188819481,0.1024320523769419,0.1330939168945004,0.2898046242384346,0.2513739988390325,0.2323341232492083,0.3705624908556555,1.5726529593168486,1.0819457485530617,0.8016894905326535,34.00758546620182,21.916062795784526,978.5535006090709,377.2594760301624,17.906187819616637,10.928989224456403,23.078149692675066,0,-0.12051852,-0.7218005,0.87035555,1.2025479,-0.40617788,-0.21206462,-0.533383,0.6516731,0.3613317,-0.37394086,2.0496182,0.70731163,-0.33097556,-1.1117216,0.053551134,-0.36441287,0.00045218837,0.5456784,-0.23030369,-0.44165102,1.4750084,-2.349658,0.21448587,1.8283986,0.30115575,-1.5866164,-0.86425656,-1.0460198,1.0368093,1.0151604,0.28308696,-1.9031245
Zone-M1924,Chhindwara-Sausar Sector (MP),21.577317787675284,79.13363516503534,0.078456445081089,0.0815519577385924,0.0713738720595729,0.3820292652433082,0.2984992166982929,0.3144789995438086,0.685162237450455,0.9097144571277468,0.9491834683646092,0.8231782352205068,39.65268847416951,20.12317929981372,1035.588996245411,368.7668086760914,18.47123935555988,16.885526836725102,21.33492409666389,0,0.005375619,-0.61856055,0.7397123,1.0482333,-0.40497112,-0.63804835,-0.6397972,0.5731642,0.67556983,-0.22599679,1.7716527,0.68839234,-0.14440116,-1.4216876,0.2650459,-0.43760917,0.23224698,0.5140528,-0.33942363,-0.14722681,1.4854941,-2.2716155,0.34149712,1.8686138,0.3487245,-1.5009935,-0.88454294,-1.0993801,1.0490422,1.0697683,0.1414101,-2.0437417
Zone-M1925,Chhindwara-Sausar Sector (MP),21.65517370564565,79.14926432848522,0.0898080148108337,0.0731809730175163,0.1476994297212033,0.3204459021043261,0.2419947586731907,0.235780254041122,0.3690010166468689,1.644594699455341,1.026352835628676,0.735785718297755,41.15580673199816,26.64542872760605,1251.020401483049,377.1205212890184,15.035576521056669,16.57829016220413,22.218236821872715,0,-0.0388014,-0.6067112,0.7830425,1.2683398,-0.3503904,-0.13890074,-0.618538,0.71570563,0.43637612,-0.36830115,1.9624858,0.59022605,-0.3248095,-1.215577,0.0946063,-0.30751124,-0.054167546,0.5638295,-0.22250351,-0.5457033,1.5561866,-2.3622177,0.2247582,1.8577042,0.41592956,-1.621982,-0.6834877,-1.1151955,0.90653485,0.8879666,0.2591333,-1.9480269
Zone-M1926,Chhindwara-Sausar Sector (MP),21.65379625070465,79.14288101897235,0.052699372460251,0.114904704109021,0.1433167825002221,0.3411510528054867,0.2557263227372487,0.16993830206148,0.4083529339517319,2.7194643189347074,1.5048097740494015,0.4981306741788039,40.1612393324066,19.739962721506256,1139.738256902902,381.0267343558159,9.362320885222768,15.865390058035183,23.88274950146197,0,0.099650316,-0.59261996,0.66456074,1.1901665,-0.42495245,-0.052145936,-0.5900122,0.6739561,0.3207227,-0.5860708,2.1836188,0.75018674,-0.32190466,-1.109888,-0.056510706,-0.370226,-0.20347717,0.5027778,-0.18019558,-0.6039071,1.5181872,-2.2754703,0.069262,1.8247921,0.4281875,-1.4540253,-0.745124,-1.1683074,1.1841139,0.9447768,0.24058574,-1.8607075
Zone-M1927,Chhindwara-Sausar Sector (MP),21.66500943328879,78.97304139571644,0.0643901494434407,0.0856022940483076,0.1316162197727049,0.2807961012834297,0.4017137334123276,0.154784622273099,0.3617242069889869,2.044011031179257,2.5952910064447465,0.5512329777110598,36.92533085919363,12.50854478343124,1136.9889643046463,377.7373410549183,22.45333269193597,3.424938110196539,25.18541974765231,1,-0.047906253,-0.3874134,1.0252316,1.2155948,-0.30360076,-0.121913895,-0.8144463,0.67086697,0.28321362,-0.5985548,2.2512257,0.67196167,-0.24963927,-1.0952632,0.00065921096,-0.5687156,-0.3114177,0.28059962,-0.15691072,-0.6160951,1.0314431,-2.1563327,0.105702855,1.8915046,0.43463293,-1.5035409,-0.59091365,-1.1831647,1.2624347,1.0290834,0.45301157,-1.9013374
Zone-M1928,Chhindwara-Sausar Sector (MP),21.699045576166213,78.92509853314061,0.0518229788031177,0.0992223662881026,0.0872770409159729,0.3121139300039818,0.381205123333664,0.198972993157196,0.5629479445220748,1.6841053684346272,1.9158540133056448,0.6374991198103138,29.67142809596444,31.583041806518903,1097.391008799309,381.220715324,2.150601365067949,9.937877967533003,22.897728598187044,0,-0.02756781,-0.520519,0.93271244,1.0875677,-0.38310432,-0.3775681,-0.7220362,0.6012099,0.41134503,-0.51058537,2.1511858,0.76816434,-0.1812183,-1.1993256,0.07574637,-0.5809859,-0.09991083,0.33161497,-0.24675487,-0.37503758,1.1447145,-2.1469345,0.1830967,1.8880601,0.34128553,-1.4464662,-0.7995143,-1.1644164,1.3363147,1.146857,0.32843426,-1.946364
Zone-M1929,Chhindwara-Sausar Sector (MP),21.744265940042464,79.07752305712812,0.0711400069238654,0.0619997276985753,0.1294700234128872,0.3033231101768816,0.3597246347004357,0.2433859558261976,0.4016992682455904,1.8199070973432376,1.4779947161889595,0.8023956805948217,38.8116269211148,19.72297219555739,1115.8699660712664,352.6317389605334,9.35770894644495,13.547408731677582,22.178821968187712,0,-0.13424787,-0.44062296,0.9893406,1.2278609,-0.31841686,-0.36221027,-0.7750368,0.6772377,0.46915886,-0.38174978,2.0273187,0.6464141,-0.2422056,-1.2409474,0.17523812,-0.5307032,-0.08803021,0.35427758,-0.24307616,-0.42319083,1.2068911,-2.2130897,0.24831478,1.8773465,0.4082721,-1.5867299,-0.6958249,-1.1283654,1.0745299,1.0569094,0.3748442,-2.0095067
Zone-M1930,Chhindwara-Sausar Sector (MP),21.72565173828783,78.9397818678232,0.0457707119545659,0.0848440299946101,0.0800090493980932,0.165934950197794,0.3745523834335698,0.1324520654619365,0.3493703915138988,1.7480021170611255,2.827812116898163,0.7982119926637657,36.58732925495661,25.97061570279017,1085.6150461734896,449.93227648555785,18.884061742574232,10.732849931801557,24.640624302246025,1,-0.31605756,-0.6811403,1.2677151,1.05545,-0.2889218,-0.199013,-0.63506883,0.6427278,0.15555416,-0.649252,2.3486972,0.81193787,-0.26389846,-0.9904779,-0.029110473,-0.6060232,-0.14898553,0.23501106,-0.24775515,-0.4409762,0.8185409,-1.9720308,0.21935332,1.8843434,0.09306206,-1.5169796,-0.87895507,-1.0580549,1.4319384,1.2733159,0.4617452,-1.7766913
Zone-M1931,Chhindwara-Sausar Sector (MP),21.57367344791512,79.0919201080394,0.0463621586371516,0.1090355286608328,0.0808581903982981,0.4039746945870346,0.3009487403742094,0.2520743987876456,0.6664478581122922,1.744018155257977,1.1938838213551173,0.6239840717282,33.372070566602765,26.62360604652841,1162.1542824832852,354.9792953231757,10.945887839935912,13.262084166953652,22.876605978294634,0,0.12307039,-0.5855243,0.6233683,1.044283,-0.45087337,-0.50568455,-0.6270057,0.57497776,0.58952844,-0.41114527,1.959556,0.78724754,-0.18002565,-1.3418583,0.13094164,-0.4638425,0.06409659,0.47161683,-0.29301277,-0.25605938,1.498881,-2.2183201,0.20882642,1.8487396,0.40141815,-1.3968391,-0.87341034,-1.1807586,1.2299218,1.0811532,0.1370079,-1.9902751
Zone-M1932,Chhindwara-Sausar Sector (MP),21.617702737754133,79.01018641911938,0.0435943945702561,0.0832545600240429,0.1446858523897539,0.1468662766191518,0.3501335656827474,0.2615009756269211,0.0074786514444553,3.3188334184379387,1.3389327741916377,1.7805258029331543,36.11302032455073,23.20586093450507,1128.0647083407498,383.1857458228616,22.04231967559809,3.759077371311556,27.230401941685297,1,-0.655854,-0.6281498,1.4081689,1.2096497,-0.26673582,-0.5591709,-0.5511506,0.6934147,0.22675125,-0.28105366,2.1532133,0.8902617,-0.3438213,-0.95688707,0.15542361,-0.6561765,0.023340542,0.18762629,-0.32500193,-0.20863809,0.83340716,-2.01956,0.35794008,1.7000953,0.041278344,-1.6856006,-1.0320302,-0.8459292,1.1176156,1.3602538,0.5351139,-1.8777945
Zone-M1933,Chhindwara-Sausar Sector (MP),21.601164605009608,79.08817818257049,0.0746793041132083,0.0961896696082126,0.1712845704142956,0.2552364158248017,0.3026487109967303,0.2944047976368301,0.1968288813215944,2.293570874519262,1.027998474982712,1.1534547028908702,42.00044391512056,19.98294698715569,1026.2985431873108,359.6230573766276,5.420931584171756,11.188606015523252,23.63728044682753,0,-0.37124032,-0.58870107,1.0910989,1.2829617,-0.3590966,-0.44845682,-0.5883344,0.67765015,0.37642872,-0.21429883,2.0385554,0.7701253,-0.34842375,-1.0778962,0.17121033,-0.5188839,0.019320684,0.37898713,-0.26553598,-0.30536914,1.2382512,-2.2855039,0.30309185,1.7435492,0.2741602,-1.6709756,-0.9125967,-0.9410435,0.9479184,1.1242634,0.43196324,-1.9731791
Zone-M1934,Chhindwara-Sausar Sector (MP),21.58536347155596,78.93276396391511,0.0647036288716603,0.0725913480290723,0.1613343021837822,0.1839195866541405,0.3573204795041759,0.1303270960546355,0.0654162625947949,2.493396608514422,2.741699528506745,0.7086052650523202,33.08471810474463,21.814978270897157,1140.2979602483354,359.6990654520054,7.504899337140133,10.352537069351598,25.594336580909687,1,-0.29318035,-0.49616137,1.2061557,1.3014958,-0.22788835,0.070474155,-0.7476945,0.7415288,0.10587859,-0.6318723,2.3605926,0.6702394,-0.38742393,-0.92843705,-0.0619695,-0.5249926,-0.3520006,0.2613177,-0.13191493,-0.70309097,0.91814613,-2.1084325,0.14132318,1.8448069,0.30759144,-1.6150128,-0.61528254,-1.0719179,1.1727409,1.0419834,0.54784465,-1.7948469
Zone-M1935,Chhindwara-Sausar Sector (MP),21.65894497533116,79.00240819466615,0.0708865608177315,0.0849915389303735,0.1490775057144508,0.1491257139150296,0.3444015044636248,0.3326906693247655,0.0001616616982776,2.103013617547992,1.0351972598611372,2.230926039946995,40.34593782421394,13.51838952585566,923.300646138276,404.6706501239903,12.048664858904832,1.0282458217557189,25.321471306887585,1,-0.7494074,-0.6422255,1.4584771,1.2080305,-0.26746923,-0.7470021,-0.51182574,0.6481933,0.2982898,-0.050303593,1.9760288,0.8570112,-0.3156556,-0.97316545,0.25914767,-0.6622963,0.18635681,0.22429875,-0.3561235,-0.069761515,0.8618316,-2.098714,0.44805136,1.662818,0.0124937305,-1.7542788,-1.0858737,-0.73475015,0.95842224,1.3434473,0.54008156,-1.9241271
Zone-M1936,Chhindwara-Sausar Sector (MP),21.660652880406545,79.01920713808066,0.0839650523294679,0.1156582630831911,0.138625839020226,0.323427597272581,0.2343212907582983,0.2674891800872404,0.399956679855888,1.6509748305932348,0.8759995999923277,0.8270424518516041,39.113797171195664,27.02191164969216,1153.1087359742228,396.4813877237461,16.437939944147395,2.437955277077168,22.35739222493526,0,-0.09332338,-0.7259903,0.7786824,1.1899968,-0.44624704,-0.31800053,-0.49295852,0.63700557,0.43151948,-0.28784302,1.9807338,0.7391432,-0.32194388,-1.1449723,0.09438284,-0.3629438,0.07312049,0.57746756,-0.25583005,-0.36383846,1.5723014,-2.389638,0.22682683,1.7922255,0.31769723,-1.5645969,-0.921918,-1.0234789,0.9878742,1.0037832,0.24137174,-1.9306092
Zone-M1937,Chhindwara-Sausar Sector (MP),21.595448965577614,79.13293242031604,0.0770164242377679,0.0939871049820622,0.167431710477938,0.2700471891626648,0.3514221750591699,0.1952133258302194,0.2345604421346607,2.173945858810383,1.8001864031475157,0.7228832988494205,35.357893067842376,17.831838639564715,1007.2514514530784,366.9481459589238,11.49864914226357,15.949600671118851,24.11989071930697,1,-0.15730748,-0.44121608,1.037855,1.2906832,-0.3196176,-0.12793791,-0.74647546,0.6904302,0.26385033,-0.47714153,2.2110307,0.67685103,-0.3273254,-1.0477524,0.0278293,-0.5136274,-0.2521023,0.352507,-0.16089416,-0.59213424,1.1445866,-2.2584634,0.13592501,1.8318373,0.42113012,-1.5885572,-0.646059,-1.0983924,1.1021913,1.0123305,0.46426868,-1.9083022
Zone-M1938,Chhindwara-Sausar Sector (MP),21.69237945006134,78.92997927304913,0.0630861459083345,0.1141158875455758,0.1253309896244943,0.3480856045760778,0.3551691960253655,0.3395954008915202,0.4705245805824641,1.9866327414240608,1.045856773195956,0.9756060601789064,39.46524867637695,19.47266581055989,1112.315593106394,379.2430727071638,10.75738800796918,9.085009256991784,22.9760382039479,0,-0.18034042,-0.501671,0.9189513,1.1348739,-0.4247464,-0.7139196,-0.65862393,0.5730779,0.56735235,-0.17496784,1.9334847,0.82329655,-0.2068223,-1.2494062,0.2564725,-0.59239465,0.13998827,0.3534291,-0.32499152,-0.10463071,1.2530814,-2.2556655,0.30831504,1.7563446,0.34856492,-1.529622,-0.95509386,-1.0127238,1.0782558,1.1748077,0.31494996,-2.0496256
Zone-M1939,Chhindwara-Sausar Sector (MP),21.696582859833903,79.13100647178547,0.0892177994197113,0.1141211579693725,0.1042250985207993,0.2326491031949827,0.3546936991255248,0.1496484063814005,0.3812213069412375,1.1681966042884524,2.370164424318148,0.6432337846675314,42.35384089456687,21.59471783763496,1024.4297917443048,356.8160547339515,19.74296464391346,15.433654302590105,23.50536114700558,0,-0.1365889,-0.63943124,1.0968307,1.125287,-0.35128897,-0.08241849,-0.66788787,0.60736066,0.17263652,-0.56568676,2.2918062,0.70999575,-0.28226283,-0.97575533,-0.06282223,-0.5063072,-0.18764552,0.38372666,-0.15501761,-0.557274,1.0549611,-2.2344048,0.12574458,1.9042443,0.27037123,-1.5154941,-0.76024526,-1.080834,1.3170632,1.0859358,0.42703995,-1.8116384
Zone-M1940,Chhindwara-Sausar Sector (MP),21.554195998966787,79.09145767463971,0.0628128050570986,0.1166488680254687,0.1586716658420627,0.2277581789826561,0.2110398903931955,0.2346085286322387,0.1787810524595425,2.526063589012445,0.8995367392942096,1.0300727710741535,35.65374428894032,20.708185289974644,1120.2258559626478,402.103415343789,20.256869429487768,14.701912440332388,24.02187584172831,0,-0.34379932,-0.86314416,0.9591308,1.2273306,-0.42530864,-0.20986283,-0.35103866,0.69408953,0.23372707,-0.36174616,2.1458633,0.8603174,-0.4307408,-0.9357513,-0.0029086438,-0.37710595,0.038539734,0.5065458,-0.25299397,-0.3744771,1.4232002,-2.2887695,0.25157288,1.7120172,0.14049222,-1.6332135,-1.0753207,-0.9045607,1.0275682,1.109852,0.33464965,-1.8341538
Zone-M1941,Chhindwara-Sausar Sector (MP),21.629151540744463,79.069268216226,0.0456225336616766,0.1137234996048063,0.0925604990981102,0.2134151691514891,0.2460723752294196,0.2008563319848247,0.3949800183940564,2.028788470978525,1.225110245156552,0.941148614856126,36.49288480592924,17.692484215577565,1166.2622815420978,473.9678682903706,11.272119295661309,8.029485613909001,23.70933442442856,0,-0.28889284,-0.9359425,0.99853235,1.0479248,-0.42557937,-0.31800038,-0.35279894,0.62472016,0.24131252,-0.478961,2.1773667,0.9169028,-0.32018232,-0.9984963,-0.009675672,-0.42778575,0.09780905,0.46689665,-0.3183162,-0.26994416,1.2766079,-2.1397214,0.26304424,1.7774539,0.015698986,-1.5231129,-1.1634351,-0.95493466,1.2863159,1.2660574,0.26954976,-1.8004138
Zone-M1942,Chhindwara-Sausar Sector (MP),21.728028128240325,79.08606108075554,0.0896327373626358,0.060196867740618,0.0710560916707058,0.3113497779570097,0.2386793558467255,0.2346378222634761,0.6283717824427081,0.7927382452349447,1.01722022615129,0.7536124489654374,39.00348578651025,26.54453293441307,1240.2261668199665,352.23611182731105,4.277419582396234,12.894597450173714,20.8553216096292,0,-0.008429045,-0.7809215,0.77097094,1.0848454,-0.35503647,-0.2994342,-0.5620614,0.6519098,0.5254018,-0.3707281,1.8544792,0.5983132,-0.21538608,-1.3343711,0.1399804,-0.2915157,0.14758627,0.6166033,-0.29858688,-0.3893698,1.5710373,-2.285484,0.32337338,1.9378371,0.26023194,-1.5769954,-0.81351995,-1.1173573,1.0327214,0.9941319,0.13579619,-1.9460229
Zone-M1943,Chhindwara-Sausar Sector (MP),21.654063721648768,79.03162751376402,0.0411410365007423,0.1160408934948958,0.1460714945174574,0.3334853083826942,0.3195017047980172,0.2688794628954716,0.390805472733092,3.5504196423242624,1.1882667165826206,0.8062683718544674,41.31957713403499,23.168958060187503,996.6913875990816,414.18364246574345,3.318308113075592,3.539513899847778,26.311633517221537,1,-0.12313653,-0.52463794,0.8536357,1.1859915,-0.42554218,-0.48423654,-0.62473625,0.63219297,0.45545566,-0.35853413,2.0892804,0.8483579,-0.2793987,-1.1668752,0.13130277,-0.54404664,-0.027095923,0.37237138,-0.27974087,-0.2843601,1.3202528,-2.230203,0.20763218,1.7583978,0.3667104,-1.5032517,-0.91122764,-1.0752598,1.1475343,1.1419853,0.3166,-1.9854186
Zone-M1944,Chhindwara-Sausar Sector (MP),21.6195255602878,78.92322400313874,0.0674941779743876,0.0682475663451225,0.0755344344299144,0.2645570828734944,0.2107736787882998,0.1466623691410997,0.5557977280486475,1.119108604448417,1.4371255755451913,0.5543673719892744,36.75230275220794,21.789091345767567,1198.0378364536907,392.2916405815749,14.395728551129949,9.168925986027988,22.031626460659165,0,0.025731444,-0.8902544,0.7387315,1.067423,-0.35429513,0.019013513,-0.4746586,0.6963926,0.32621878,-0.628148,2.0911531,0.6670188,-0.2883448,-1.177224,-0.06365027,-0.23944344,-0.009982917,0.6016789,-0.23726647,-0.5921933,1.5403371,-2.2038558,0.23544835,1.9416301,0.19503321,-1.526262,-0.8213429,-1.1407734,1.2010244,0.97546625,0.1301088,-1.8047142
Zone-M1945,Chhindwara-Sausar Sector (MP),21.600735230319028,78.90684849065195,0.0554547744349854,0.062395575066669,0.1026888253827874,0.2523917556451208,0.2619227758891431,0.2664062076943682,0.4216015086701082,1.8517246658087243,0.98316700270974,1.0555224020334053,35.86259082910917,19.23753914421681,1130.4922164301977,414.8949307478769,16.211177016530932,11.69679912283092,22.92930808865852,0,-0.284769,-0.765135,0.98550636,1.1430457,-0.34886435,-0.48050907,-0.51657605,0.6745382,0.4811762,-0.30910686,1.9331985,0.7540504,-0.2630395,-1.2451898,0.20190181,-0.44622993,0.17087927,0.4531164,-0.3569468,-0.23732486,1.3618932,-2.1700041,0.3904749,1.826704,0.14280744,-1.6232781,-0.9991152,-0.99315685,1.0480686,1.1743472,0.25556225,-1.9580244
Zone-M1946,Chhindwara-Sausar Sector (MP),21.598670903983656,79.10990243075513,0.0651776075508492,0.0633233120746831,0.1063499996385567,0.3980487134490878,0.2114093514973118,0.2571476061064041,0.5783086434068717,1.6316703230517398,0.8221290976387169,0.6460188198057686,29.01875615544624,25.281454764921133,1083.94662777403,414.70125947704014,13.09550790585813,13.464085128521234,21.40031740354852,0,0.13976437,-0.61644816,0.5353753,1.1439898,-0.37921438,-0.32487702,-0.58611697,0.69337773,0.63760775,-0.37581196,1.8089716,0.61827886,-0.24236625,-1.4209915,0.1527319,-0.26773438,0.07357092,0.59734464,-0.29763734,-0.41181633,1.7479706,-2.2851708,0.26235136,1.8646998,0.44244713,-1.5155324,-0.725654,-1.1970103,0.94840014,0.8984521,0.0680547,-1.987007
Zone-M1947,Chhindwara-Sausar Sector (MP),21.569953606770163,79.06754182077876,0.067935647629726,0.080934971710586,0.1219549412076379,0.1892597625112375,0.234346931661974,0.2903891573175822,0.2162642196371838,1.795127452745782,0.8070071445489211,1.5343336540786685,34.21502911329485,18.969550085667507,1180.7885204047568,396.4245355713021,12.583519771173991,11.625533279838608,23.09315583647956,0,-0.5286298,-0.91386855,1.1506844,1.1684003,-0.35205075,-0.5154609,-0.35636383,0.66575426,0.36070806,-0.18488456,1.9246163,0.8207037,-0.34097365,-1.0592988,0.18485092,-0.44090825,0.27352205,0.46445057,-0.3594217,-0.14188328,1.2958899,-2.194409,0.44576994,1.7256856,-0.016172614,-1.7192979,-1.1712468,-0.8188269,0.95446825,1.2322288,0.3364893,-1.8905257
Zone-M1948,Chhindwara-Sausar Sector (MP),21.71344528381862,78.91396128482828,0.0520047948139243,0.0972482451161276,0.1705296054234507,0.2784765550648944,0.335363266730788,0.1405495683091323,0.2404125349004221,3.2790500757387133,2.386068379269567,0.5047069889577983,32.92817357905756,27.13686182223378,1101.1260119131834,386.4201157292184,8.893051357823575,11.866084071267013,25.948356447479675,1,-0.0459965,-0.4324745,0.91787803,1.2830006,-0.32477447,0.03779726,-0.7287097,0.7126444,0.20170243,-0.6519026,2.3157203,0.70852625,-0.34371844,-1.0108348,-0.07438442,-0.4845411,-0.3747828,0.33805996,-0.12915565,-0.7078279,1.1791523,-2.1925695,0.054081533,1.821533,0.44756237,-1.5130941,-0.603806,-1.1597655,1.2014651,0.9721968,0.43097347,-1.8439566
Zone-M1949,Chhindwara-Sausar Sector (MP),21.567331481078835,79.03452800976233,0.0678429377868631,0.0841386717911398,0.0881803467243412,0.255841289311238,0.3743512802683574,0.1903671232026558,0.4873543919056449,1.2997527797010626,1.966459898697656,0.7440799709662927,39.50597605970693,21.05764794616457,1177.4024413120544,372.3326420244461,16.3846875421845,9.944427666078978,22.494828314686192,0,-0.15062144,-0.5740774,1.0775328,1.1099894,-0.329004,-0.31453416,-0.712677,0.6254732,0.3445027,-0.49452758,2.1625786,0.7237365,-0.2150461,-1.1525171,0.07669591,-0.56756914,-0.090708874,0.3336432,-0.24648635,-0.41367558,1.0613542,-2.1477401,0.22394523,1.9151006,0.2647455,-1.5224718,-0.7889703,-1.1139095,1.2874593,1.1582919,0.38604328,-1.9165556
Zone-M1950,Chhindwara-Sausar Sector (MP),21.608458953172363,78.98426394442427,0.0778030556002768,0.0615332570789627,0.11423603749246,0.1669058458101341,0.2010740210307517,0.2842494364822417,0.1873417804461569,1.4682529928690955,0.7073833325259066,1.7030424072934154,36.97856654843303,24.62884252222089,1040.6184229497603,365.4335709753444,22.223153763030524,4.930801935461769,22.826427858898963,0,-0.5761171,-1.0178849,1.1569333,1.1805341,-0.31779668,-0.43200427,-0.29292384,0.6952228,0.3554194,-0.16304432,1.8465358,0.7556782,-0.3563756,-1.0585529,0.18235233,-0.3640548,0.33098903,0.52162504,-0.36864287,-0.17113581,1.3618865,-2.2072103,0.51629764,1.7534477,-0.085713886,-1.7766389,-1.1738031,-0.7840384,0.8642697,1.1804751,0.31159973,-1.8673283
Zone-M1951,Chhindwara-Sausar Sector (MP),21.55913514771327,78.89759655098892,0.0533254918621999,0.0885889580504828,0.0727510478210824,0.2312406722837165,0.2965655698434701,0.1448491231460719,0.5213599339089309,1.3642571502561462,2.047396049117632,0.6263971442325186,35.66579511148655,20.724255281674665,1069.3602374162965,381.8694174570657,1.571982344195024,15.196417998111786,22.738476177236045,0,-0.11279314,-0.7898384,0.9725401,1.0407774,-0.35900453,-0.14203139,-0.555353,0.64053345,0.25479028,-0.63787013,2.234972,0.7771482,-0.25616235,-1.090924,-0.040269524,-0.4500906,-0.06740197,0.42302537,-0.24622071,-0.4730152,1.2009716,-2.1099873,0.20887822,1.9203215,0.14794065,-1.4861104,-0.901898,-1.1059374,1.3710898,1.1556028,0.2866011,-1.8102846
Zone-M1952,Chhindwara-Sausar Sector (MP),21.70627731394474,79.00955713280715,0.0591713066656953,0.0865278445362228,0.1367374743605271,0.1549859126239927,0.1980937182680641,0.2848915820678257,0.0625536947805256,2.3108356267578043,0.6953277506569231,1.8381654118047324,37.56030199706928,20.296134078476644,1195.488004223568,342.54643729110273,13.20449297581113,6.336218797953281,24.285267661968238,1,-0.64807683,-1.0044675,1.1755024,1.1873423,-0.35004935,-0.4655473,-0.21980633,0.70344067,0.26419106,-0.18169627,1.9582564,0.8909162,-0.40785933,-0.9364657,0.11901693,-0.41091213,0.29889315,0.46292767,-0.3636696,-0.14087869,1.3009253,-2.1654327,0.46134707,1.6545659,-0.114433646,-1.7534677,-1.2728121,-0.7383456,0.91575766,1.2563543,0.35593963,-1.8314552
Zone-M1953,Chhindwara-Sausar Sector (MP),21.55785673644536,78.93445572773992,0.0534121346582028,0.1054109559300988,0.1407327277276915,0.3733671450777819,0.1909846817003161,0.1322254961933867,0.4525073378704711,2.63479626553014,1.4443752742339415,0.3541424139593934,33.80947656846748,25.832816478451686,1238.8320418856338,363.7278347669821,8.003352466838383,12.55155913080773,22.77390302059238,0,0.276064,-0.61338913,0.44912007,1.1728047,-0.39733857,0.15207599,-0.5419299,0.7132947,0.3131402,-0.6692508,2.1384728,0.68627685,-0.3408333,-1.1504221,-0.14065665,-0.21534799,-0.25977632,0.6000984,-0.15597178,-0.77936655,1.7241976,-2.2784157,0.011083956,1.8440692,0.49006766,-1.4228741,-0.6116773,-1.2244463,1.137026,0.7786627,0.10883916,-1.7935977
